id,name,type,card_type,hp,stage,evolves_from,ability,effect,attack1_name,attack1_cost,attack1_damage,attack1_effect,attack2_name,attack2_cost,attack2_damage,attack2_effect,description
2464,未設定トレーナー_2464,,Trainer,,,,,,,,,,,,,,
2465,未設定トレーナー_2465,,Trainer,,,,,,,,,,,,,,
2466,未設定トレーナー_2466,,Trainer,,,,,,,,,,,,,,
2467,未設定トレーナー_2467,,Trainer,,,,,,,,,,,,,,
2468,未設定トレーナー_2468,,Trainer,,,,,,,,,,,,,,
2469,未設定トレーナー_2469,,Trainer,,,,,,,,,,,,,,
2470,未設定トレーナー_2470,,Trainer,,,,,,,,,,,,,,
2471,未設定トレーナー_2471,,Trainer,,,,,,,,,,,,,,
2472,未設定トレーナー_2472,,Trainer,,,,,,,,,,,,,,
2473,未設定トレーナー_2473,,Trainer,,,,,,,,,,,,,,
2474,未設定トレーナー_2474,,Trainer,,,,,,,,,,,,,,
2475,未設定トレーナー_2475,,Trainer,,,,,,,,,,,,,,
2476,未設定トレーナー_2476,,Trainer,,,,,,,,,,,,,,
2477,未設定トレーナー_2477,,Trainer,,,,,,,,,,,,,,
2478,未設定トレーナー_2478,,Trainer,,,,,,,,,,,,,,
2479,未設定トレーナー_2479,,Trainer,,,,,,,,,,,,,,
2480,未設定トレーナー_2480,,Trainer,,,,,,,,,,,,,,
2481,未設定トレーナー_2481,,Trainer,,,,,,,,,,,,,,
2482,未設定トレーナー_2482,,Trainer,,,,,,,,,,,,,,
2483,未設定トレーナー_2483,,Trainer,,,,,,,,,,,,,,
2484,未設定トレーナー_2484,,Trainer,,,,,,,,,,,,,,
2485,未設定トレーナー_2485,,Trainer,,,,,,,,,,,,,,
2486,未設定トレーナー_2486,,Trainer,,,,,,,,,,,,,,
2487,未設定トレーナー_2487,,Trainer,,,,,,,,,,,,,,
2488,未設定トレーナー_2488,,Trainer,,,,,,,,,,,,,,
2489,未設定トレーナー_2489,,Trainer,,,,,,,,,,,,,,
2490,未設定トレーナー_2490,,Trainer,,,,,,,,,,,,,,
2491,未設定トレーナー_2491,,Trainer,,,,,,,,,,,,,,
2492,未設定トレーナー_2492,,Trainer,,,,,,,,,,,,,,
2493,未設定トレーナー_2493,,Trainer,,,,,,,,,,,,,,
2494,未設定トレーナー_2494,,Trainer,,,,,,,,,,,,,,
2495,未設定トレーナー_2495,,Trainer,,,,,,,,,,,,,,
2496,未設定トレーナー_2496,,Trainer,,,,,,,,,,,,,,
2497,未設定トレーナー_2497,,Trainer,,,,,,,,,,,,,,
2498,未設定トレーナー_2498,,Trainer,,,,,,,,,,,,,,
2499,未設定トレーナー_2499,,Trainer,,,,,,,,,,,,,,
2500,未設定トレーナー_2500,,Trainer,,,,,,,,,,,,,,
2501,未設定トレーナー_2501,,Trainer,,,,,,,,,,,,,,
2502,未設定トレーナー_2502,,Trainer,,,,,,,,,,,,,,
2503,未設定トレーナー_2503,,Trainer,,,,,,,,,,,,,,
2504,未設定トレーナー_2504,,Trainer,,,,,,,,,,,,,,
2505,未設定トレーナー_2505,,Trainer,,,,,,,,,,,,,,
2506,未設定トレーナー_2506,,Trainer,,,,,,,,,,,,,,
2507,未設定トレーナー_2507,,Trainer,,,,,,,,,,,,,,
2508,未設定トレーナー_2508,,Trainer,,,,,,,,,,,,,,
2509,未設定トレーナー_2509,,Trainer,,,,,,,,,,,,,,
2510,未設定トレーナー_2510,,Trainer,,,,,,,,,,,,,,
2511,未設定トレーナー_2511,,Trainer,,,,,,,,,,,,,,
2512,未設定トレーナー_2512,,Trainer,,,,,,,,,,,,,,
2513,未設定トレーナー_2513,,Trainer,,,,,,,,,,,,,,
2514,未設定トレーナー_2514,,Trainer,,,,,,,,,,,,,,
2515,未設定トレーナー_2515,,Trainer,,,,,,,,,,,,,,
2516,未設定トレーナー_2516,,Trainer,,,,,,,,,,,,,,
2517,未設定トレーナー_2517,,Trainer,,,,,,,,,,,,,,
2518,未設定トレーナー_2518,,Trainer,,,,,,,,,,,,,,
2519,未設定トレーナー_2519,,Trainer,,,,,,,,,,,,,,
2520,未設定トレーナー_2520,,Trainer,,,,,,,,,,,,,,
2521,未設定トレーナー_2521,,Trainer,,,,,,,,,,,,,,
2522,未設定トレーナー_2522,,Trainer,,,,,,,,,,,,,,
2523,未設定トレーナー_2523,,Trainer,,,,,,,,,,,,,,
2524,未設定トレーナー_2524,,Trainer,,,,,,,,,,,,,,
2525,未設定トレーナー_2525,,Trainer,,,,,,,,,,,,,,
2526,未設定トレーナー_2526,,Trainer,,,,,,,,,,,,,,
2527,未設定トレーナー_2527,,Trainer,,,,,,,,,,,,,,
2528,未設定トレーナー_2528,,Trainer,,,,,,,,,,,,,,
2529,未設定トレーナー_2529,,Trainer,,,,,,,,,,,,,,
2530,未設定トレーナー_2530,,Trainer,,,,,,,,,,,,,,
2531,未設定トレーナー_2531,,Trainer,,,,,,,,,,,,,,
2532,未設定トレーナー_2532,,Trainer,,,,,,,,,,,,,,
2533,未設定トレーナー_2533,,Trainer,,,,,,,,,,,,,,
2534,未設定トレーナー_2534,,Trainer,,,,,,,,,,,,,,
2535,未設定トレーナー_2535,,Trainer,,,,,,,,,,,,,,
2536,未設定トレーナー_2536,,Trainer,,,,,,,,,,,,,,
2537,未設定トレーナー_2537,,Trainer,,,,,,,,,,,,,,
2538,未設定トレーナー_2538,,Trainer,,,,,,,,,,,,,,
2539,未設定トレーナー_2539,,Trainer,,,,,,,,,,,,,,
2540,未設定トレーナー_2540,,Trainer,,,,,,,,,,,,,,
2541,未設定トレーナー_2541,,Trainer,,,,,,,,,,,,,,
2542,未設定トレーナー_2542,,Trainer,,,,,,,,,,,,,,
2543,未設定トレーナー_2543,,Trainer,,,,,,,,,,,,,,
2544,未設定トレーナー_2544,,Trainer,,,,,,,,,,,,,,
2545,未設定トレーナー_2545,,Trainer,,,,,,,,,,,,,,
2546,未設定トレーナー_2546,,Trainer,,,,,,,,,,,,,,
2547,未設定トレーナー_2547,,Trainer,,,,,,,,,,,,,,
2548,未設定トレーナー_2548,,Trainer,,,,,,,,,,,,,,
2549,未設定トレーナー_2549,,Trainer,,,,,,,,,,,,,,
2550,未設定トレーナー_2550,,Trainer,,,,,,,,,,,,,,
2551,未設定トレーナー_2551,,Trainer,,,,,,,,,,,,,,
2552,未設定トレーナー_2552,,Trainer,,,,,,,,,,,,,,
2553,未設定トレーナー_2553,,Trainer,,,,,,,,,,,,,,
2554,未設定トレーナー_2554,,Trainer,,,,,,,,,,,,,,
2555,未設定トレーナー_2555,,Trainer,,,,,,,,,,,,,,
2556,未設定トレーナー_2556,,Trainer,,,,,,,,,,,,,,
2557,未設定トレーナー_2557,,Trainer,,,,,,,,,,,,,,
2558,未設定トレーナー_2558,,Trainer,,,,,,,,,,,,,,
2559,未設定トレーナー_2559,,Trainer,,,,,,,,,,,,,,
2560,未設定トレーナー_2560,,Trainer,,,,,,,,,,,,,,
2561,未設定トレーナー_2561,,Trainer,,,,,,,,,,,,,,
2562,未設定トレーナー_2562,,Trainer,,,,,,,,,,,,,,
2563,未設定トレーナー_2563,,Trainer,,,,,,,,,,,,,,
2564,未設定トレーナー_2564,,Trainer,,,,,,,,,,,,,,
2565,未設定トレーナー_2565,,Trainer,,,,,,,,,,,,,,
2566,未設定トレーナー_2566,,Trainer,,,,,,,,,,,,,,
2567,未設定トレーナー_2567,,Trainer,,,,,,,,,,,,,,
2568,未設定トレーナー_2568,,Trainer,,,,,,,,,,,,,,
2569,未設定トレーナー_2569,,Trainer,,,,,,,,,,,,,,
2570,未設定トレーナー_2570,,Trainer,,,,,,,,,,,,,,
2571,未設定トレーナー_2571,,Trainer,,,,,,,,,,,,,,
2572,未設定トレーナー_2572,,Trainer,,,,,,,,,,,,,,
2573,未設定トレーナー_2573,,Trainer,,,,,,,,,,,,,,
2574,未設定トレーナー_2574,,Trainer,,,,,,,,,,,,,,
2575,未設定トレーナー_2575,,Trainer,,,,,,,,,,,,,,
2576,未設定トレーナー_2576,,Trainer,,,,,,,,,,,,,,
2577,未設定トレーナー_2577,,Trainer,,,,,,,,,,,,,,
2578,未設定トレーナー_2578,,Trainer,,,,,,,,,,,,,,
2579,未設定トレーナー_2579,,Trainer,,,,,,,,,,,,,,
2580,未設定トレーナー_2580,,Trainer,,,,,,,,,,,,,,
2581,未設定トレーナー_2581,,Trainer,,,,,,,,,,,,,,
2582,未設定トレーナー_2582,,Trainer,,,,,,,,,,,,,,
2583,未設定トレーナー_2583,,Trainer,,,,,,,,,,,,,,
2584,未設定トレーナー_2584,,Trainer,,,,,,,,,,,,,,
2585,未設定トレーナー_2585,,Trainer,,,,,,,,,,,,,,
2586,未設定トレーナー_2586,,Trainer,,,,,,,,,,,,,,
2587,未設定トレーナー_2587,,Trainer,,,,,,,,,,,,,,
2588,未設定トレーナー_2588,,Trainer,,,,,,,,,,,,,,
2589,未設定トレーナー_2589,,Trainer,,,,,,,,,,,,,,
2590,未設定トレーナー_2590,,Trainer,,,,,,,,,,,,,,
2591,未設定トレーナー_2591,,Trainer,,,,,,,,,,,,,,
2592,未設定トレーナー_2592,,Trainer,,,,,,,,,,,,,,
2593,未設定トレーナー_2593,,Trainer,,,,,,,,,,,,,,
2594,未設定トレーナー_2594,,Trainer,,,,,,,,,,,,,,
2595,未設定トレーナー_2595,,Trainer,,,,,,,,,,,,,,
2596,未設定トレーナー_2596,,Trainer,,,,,,,,,,,,,,
2597,未設定トレーナー_2597,,Trainer,,,,,,,,,,,,,,
2598,未設定トレーナー_2598,,Trainer,,,,,,,,,,,,,,
2599,未設定トレーナー_2599,,Trainer,,,,,,,,,,,,,,
2600,未設定トレーナー_2600,,Trainer,,,,,,,,,,,,,,
10359,メガアブソルex,Dark,Pokemon,210,1,359,,,ディザスタークロー,3,120,lock_supporter,,,,,相手のサポーターを封じる
